time,username,text
3/19/15 21:30,cduke62,Definitely going to have to review this thread...lightening fast tonight! So exciting! #ngsschat
3/19/15 21:30,misteraycock,A2: Tier 2 word wall-use that vocabulary in everything-if you want to be taken seriously you have to talk like a scientist! @sd129 #NGSSchat
3/19/15 21:30,FredEnde,A2: Some research (NAS) shows  CCCs must often be made explicit to students - they don't always make the connections themselves. #ngsschat
3/19/15 21:30,jdeinhammer,Q3: How do you encourage students to use multiple science and engineering practices to make sense of phenomena? #NGSSchat
3/19/15 21:30,bpenuel,A3: Practices should be anchored in investigations of phenomena and design challenges that are personally relevant. #NGSSchat
3/19/15 21:30,stevebarkley,#NGSSchat Ten Reflective Questions to Ask at the End of Class http://www.brilliant-insane.com/2015/03/ten-reflective-questions-ask-end-class.htmlÂ â€_ â€_ â€_ â€_ via @markbarnes19
3/19/15 21:30,iteachphysics,#NGSSchat @DrKerryane @OfficialNGSS @APSPhysics & @AIP_Publishing are journals are $0 for K12 http://bit.ly/17esQ1yÂ  pic.twitter.com/c72jnr5jdt
3/19/15 21:30,philiplbell,A2: CCCs for CERs?  Yeah!  #ngsschat http://corelaborate.psesd.org/the-reasoning-problem-ngss-can-help/?utm_content=buffera6bc5&utm_medium=social&utm_source=twitter.com&utm_campaign=bufferÂ â€_
3/19/15 21:30,aeolani,Bye everyone!!! Thanks for all the great ideas :) Looking forward to the next chat #NGSSchat
3/19/15 21:30,Bec_Chirps,Making sense of the world through science and engineering practices #NGSSchat http://www.academia.edu/11445141/Making_sense_of_the_world_through_science_and_engineering_practicesÂ â€_ via @academia
3/19/15 21:30,TCMSsciteach,A3: Get students caring about the process rather than the â€œrightâ€ùanswer. Risks and struggling are ok/good. #NGSSchat
3/19/15 21:30,kmgill135,A3: Intentional teaching of HOW to do the practice leads to students starting to use them on their own. #NGSSchat
3/19/15 21:30,mdshirley0621,sadly leaving #NGSSchat to watch the CATS play. Can't wait to go back & read threw though! #torn
3/19/15 21:30,BMSscienceteach,Q3: How do you encourage students to use multiple science and engineering practices to make sense of phenomena? #NGSSchat
3/19/15 21:31,tjscience,"A3:  I find that MS Ss can't model without using other practices, they need to build their ideas in a social way  #NGSSchat"
3/19/15 21:31,smarterteacher,A.2 Crosscutting can only take place if the environment is one that eliminates fear of being wrong. #NGSSchat pic.twitter.com/SIH86asdZX
3/19/15 21:31,bpenuel,A3: Engineering practices should attend to human needs felt by youth and their families: http://tinyurl.com/lt9c7drÂ  #NGSSchat
3/19/15 21:31,science_4_all,A3: by focusing on SEP 6 & 7 Explanations and arguments naturally pull along many other SEP #NGSSchat
3/19/15 21:31,DrKerryane,"A3 Take engineering on by the horns-no fear! The kids love the design cycle.  Let them run with it, bicycle ice-cream maker, yes! #NGSSchat"
3/19/15 21:31,DTprocess,A2: After you pose a problem ask students which CCC they need to use to solve the problem #NGSSchat
3/19/15 21:31,LaurenE_Jonas,Hello #NGSSchat just tuned in and ready to listen!
3/19/15 21:31,BMSscienceteach,Bye everyone!!! Thanks for all the great ideas :) Looking forward to the next chat #NGSSchat
3/19/15 21:31,heidinelt,A1  just got some experience working w/1st gr on 1-ps4-3 ... Asking kids good ?s during their investigation was hard!  #ngsschat
3/19/15 21:31,halliesmills,A3: SEPs are so naturally connected it would be nearly impossible to use just one. #NGSSchat
3/19/15 21:31,LynnTeachIt,"A3: open investigations that are messy, then hone in on spc. observations, patterns, etc., to focus in #NGSSchat"
3/19/15 21:31,mamadia_g,"A3 Answer their questions with questions often when Ss don't get the ""right answer"" they needs help looking at it in another way #NGSSchat"
3/19/15 21:31,safarnum,"A2:  Students use CCCs as lenses to view phenomena, sometimes with students picking different CCCs to argue within their group #NGSSchat"
3/19/15 21:31,OfficialNGSS,"Agreed! That's how we grow! ""RT @jaclyn_austin: A1: Love how many Ts here  are willing to be vulnerable and ask Qs WITH their Ss #NGSSchat"
3/19/15 21:31,Casciencepete,A3: you have to if you are trying to answer a real world question or solve a real problem. Only fake science uses one practice #NGSSchat
3/19/15 21:31,kastidham,Finally made it to #ngsschat tonight!  Hello all. Kelly from KY
3/19/15 21:31,Bec_Chirps,"The Next Generation Science Standards: Standards with a Purpose
 http://fw.to/8gD25OBÂ  #njed #ngsschat"
3/19/15 21:31,BMSscienceteach,Hello #NGSSchat just tuned in and ready to listen!
3/19/15 21:31,jdeinhammer,Q3: How do you encourage students to use multiple science and engineering practices to make sense of phenomena? #NGSSchat
3/19/15 21:31,ritajscience,Q.3 in lesson designing I utilize the variety and complexity of the SEP bullets in the matrix. #NGSSchat
3/19/15 21:31,misteraycock,"A3: Developing a good storyline for students, spreading breadcrumbs leads students to a ""cascade of practices"" #NGSSchat"
3/19/15 21:32,FredEnde,Hello #NGSSchat just tuned in and ready to listen!
3/19/15 21:32,tbrown231,"A3 As a Chemistry teacher, I struggle with this as well. I try to have Ss use as many different tools as possible in lab.  #NGSSchat"
3/19/15 21:32,stevebarkley,#NGSSchat teacher as master/trannsparent learner http://barkleypd.com/blog/teachers-and-leaders-as-learners/Â â€_
3/19/15 21:32,philiplbell,A3 Diff instructional models for teaching the practices sequence / support them in diff ways http://stemteachingtools.org/brief/4Â  #NGSSchat
3/19/15 21:32,BMSscienceteach,Q3: How do you encourage students to use multiple science and engineering practices to make sense of phenomena? #NGSSchat
3/19/15 21:32,ajollygal,A3. The engineering design process brings applicability  to science. That leads to better learning. #ngsschat
3/19/15 21:32,FredEnde,A3: SEPs are so naturally connected it would be nearly impossible to use just one. #NGSSchat
3/19/15 21:32,TeachingChannel,"Love this! MRT @DrKerryane: A3 Take engineering on by the horns-no fear! Let them run with it, bicycle ice-cream maker, yes! #NGSSchat"
3/19/15 21:32,jaclyn_austin,#NGSSchat is on FIRE tonight...can hardly keep up with @TweetDeck !
3/19/15 21:32,DrSPruitt,A2: CCCs for CERs?  Yeah!  #ngsschat http://corelaborate.psesd.org/the-reasoning-problem-ngss-can-help/?utm_content=buffera6bc5&utm_medium=social&utm_source=twitter.com&utm_campaign=bufferÂ â€_
3/19/15 21:32,TdiShelton,Q3: How do you encourage students to use multiple science and engineering practices to make sense of phenomena? #NGSSchat
3/19/15 21:32,MathEdnet,"Eavesdropping on #NGSSchat. Hindsight what it is, we should have had similar chats for CCSS from the beginning."
3/19/15 21:33,alwaysreach1,A1  just got some experience working w/1st gr on 1-ps4-3 ... Asking kids good ?s during their investigation was hard!  #ngsschat
3/19/15 21:33,Bec_Chirps,CCC are the window to phenomena and curiosity.  #ngsschat
3/19/15 21:33,OfficialNGSS,"Duly noted. ""RT @DTprocess: prep can't guarantee ""teachable moment"" but (with empathy for Ss) can make it more likely. #NGSSchat"""
3/19/15 21:33,TdiShelton,RT @DrSPruitt: @FredEnde CCC engage Ss in the pursuit of phenomena that connects to their life and other disciplines. #NGSSchat
3/19/15 21:33,FredEnde,"A3 Answer their questions with questions often when Ss don't get the ""right answer"" they needs help looking at it in another way #NGSSchat"
3/19/15 21:33,Ted_NSTA,A3: SEPs are so naturally connected it would be nearly impossible to use just one. #NGSSchat
3/19/15 21:33,FerraraMTHS,"#NGSSchat A3: Get teachers to let go teaching facts/info and focus on process ,give more time in curriculum for less topics."
3/19/15 21:33,TCMSsciteach,A3: load them up with tools and options at the start of the year. They can build on past experiences and make improvements #NGSSchat
3/19/15 21:33,science_4_all,A3: engage students in solving authentic human problems- requires multiple SEP #NGSSchat
3/19/15 21:33,adchempages,"A3 As a Chemistry teacher, I struggle with this as well. I try to have Ss use as many different tools as possible in lab.  #NGSSchat"
3/19/15 21:33,safarnum,A1) Trying to make it more natural that Ss ask questions but also kind of making the Ss not have a choice but to ask. #ngsschat
3/19/15 21:33,kastidham,A2: Some research (NAS) shows  CCCs must often be made explicit to students - they don't always make the connections themselves. #ngsschat
3/19/15 21:33,OfficialNGSS,"A3: Practices allow students to ""do"" science - encouraging them to use multiple practices in new ways spurs innovation #NGSSchat"
3/19/15 21:33,thathorn,A2: I have had success with tying in other subject areas and reminding ss that they donâ€™t stand alone. Math is important in sci #NGSSchat
3/19/15 21:33,BMSscienceteach,A3: SEPs are so naturally connected it would be nearly impossible to use just one. #NGSSchat
3/19/15 21:33,MFGWallace,#NGSSchat what is Q3 or a website w/ chat questions?
3/19/15 21:33,VogelWendi,"A3: Teachers need an instructional model for inquiry, then find out can't have one S&E without the other... #ngsschat"
3/19/15 21:33,FredEnde,"Eavesdropping on #NGSSchat. Hindsight what it is, we should have had similar chats for CCSS from the beginning."
3/19/15 21:33,jdeinhammer,Q3: How do you encourage students to use multiple science and engineering practices to make sense of phenomena? #NGSSchat
3/19/15 21:34,KRScienceLady,#NGSSchat A3 Lookng@ DCI & thinking abt which SEPsmake sense 2 use w DCI &  CCC. How can I use these SEPs 2 help Ss make sense of phenomena?
3/19/15 21:34,tbrennan59,A3 Pare down the prompt for lab work. Leave things more open and more practices will emerge #NGSSchat #fewerrecipes
3/19/15 21:34,rls0320,"A3: SEPs are not all about the lab experience, what happens after the lab? How do Ss make sense of data and ideas? #NGSSchat"
3/19/15 21:34,DTprocess,"#NGSSchat A1 It never hurts to plan ahead so that the big driving questions are intentional, not invented on the fly"
3/19/15 21:34,TdiShelton,A2 consistently bringing them back to big pic. Ex: end of act/unit have Ss tell you which ones they learned and make them prove it #NGSSchat
3/19/15 21:34,MnMColson,"A3 the practices are so interrelated that if the Ss are into the phenomenon or questions, I can't hardly hold them back. #NGSSchat"
3/19/15 21:34,tbrown231,"A3 As a Chemistry teacher, I struggle with this as well. I try to have Ss use as many different tools as possible in lab.  #NGSSchat"
3/19/15 21:34,hayjhutch,NGSS/CC are just other ways to encourage sci thinking.All things wanted for Ss: creativity critical thinking problem solving. #NGSSchat
3/19/15 21:34,starrscience,Q3: How do you encourage students to use multiple science and engineering practices to make sense of phenomena? #NGSSchat
3/19/15 21:34,Ted_NSTA,@TdiShelton @jdeinhammer @reiserbrianj @krajcikjoe (AKA the Godfather of NGSS and Captain NGSS) #NGSSchat
3/19/15 21:34,adchempages,"A3: Practices allow students to ""do"" science - encouraging them to use multiple practices in new ways spurs innovation #NGSSchat"
3/19/15 21:34,FredEnde,Ready to talk some DCIs?  Question 4 coming up. . . #NGSSchat
3/19/15 21:34,thathorn,imaging in a few yrs when students come to you saying â€œthese SEP & CCC again?â€ù :) #NGSSchat
3/19/15 21:34,Chris_Sorry,A3: Estab. community of concerned Student-scientists --> SEP's spiraling back on themselves as knowledge grows.  Not easy though #NGSSchat
3/19/15 21:34,safarnum,A3: Get students caring about the process rather than the â€œrightâ€ùanswer. Risks and struggling are ok/good. #NGSSchat
3/19/15 21:34,alwaysreach1,A3: SEPs are so naturally connected it would be nearly impossible to use just one. #NGSSchat
3/19/15 21:34,KRScienceLady,A3 #ngsschat which practices help build toward understanding of the phenomena.
3/19/15 21:35,tjscience,#NGSSchat what is Q3 or a website w/ chat questions?
3/19/15 21:35,kmkidwell,@kmkidwell: @TdiShelton A3: A is also in this Q-- explaining/interacting with phenomena/problems demands the use/app of practices #NGSSchat
3/19/15 21:35,Casciencepete,A2: with practice its easy to rewrite your driving questions to include the CCCs #NGSSchat some questions to help at http://crosscutsymbols.weebly.com/Â 
3/19/15 21:35,FredEnde,A3: SEPs are so naturally connected it would be nearly impossible to use just one. #NGSSchat
3/19/15 21:35,adchempages,"A3 As a Chemistry teacher, I struggle with this as well. I try to have Ss use as many different tools as possible in lab.  #NGSSchat"
3/19/15 21:35,rdelong2112,NA
3/19/15 21:35,kastidham,A2: CCCs for CERs?  Yeah!  #ngsschat http://corelaborate.psesd.org/the-reasoning-problem-ngss-can-help/?utm_content=buffera6bc5&utm_medium=social&utm_source=twitter.com&utm_campaign=bufferÂ â€_
3/19/15 21:35,jdeinhammer,A3: engage students in solving authentic human problems- requires multiple SEP #NGSSchat
3/19/15 21:35,ElkinsSciKy,"#NGSSchat A3 Sorry to be (-) but easier to say what to avoid. No canned, hokey 'engineering' activities not connected to bigger ideas."
3/19/15 21:35,Chris_Sorry,A3: engage students in solving authentic human problems- requires multiple SEP #NGSSchat
3/19/15 21:35,OfficialNGSS,"@TdiShelton has you covered! ""RT @cduke62: Definitely going to have to review this thread...lightening fast tonight! So exciting! #ngsschat"""
3/19/15 21:35,FredEnde,Q4: DCIs donâ€™t live in isolation. How does the convergence of core ideas help learners & educators internalize what science is? #NGSSchat
3/19/15 21:36,gablejen,RT @OfficialNGSS: A2: CCC tie the disciplines of science together and are the key to maintaining students' natural curiosity. #NGSSchat
3/19/15 21:36,adchempages,"#NGSSchat, teachers must instill more than the ability to ""act like a scientist"", they must position all Ss as already scientists."
3/19/15 21:36,FredEnde,RT @OfficialNGSS: A2: CCC tie the disciplines of science together and are the key to maintaining students' natural curiosity. #NGSSchat
3/19/15 21:37,alwaysreach1,Q3: How do you encourage students to use multiple science and engineering practices to make sense of phenomena? #NGSSchat
3/19/15 21:37,safarnum,Developing and Using models full process example:  https://docs.google.com/a/greenwich.k12.ct.us/document/d/14QR-KyMrDlPup2d7uw3gzy2mtAVpoke4BrTFlRnG6bw/editÂ â€_  #ngsschat @dtcampbe
3/19/15 21:37,kmkidwell,"#NGSSchat A3 Sorry to be (-) but easier to say what to avoid. No canned, hokey 'engineering' activities not connected to bigger ideas."
3/19/15 21:37,peggywelch851,NA
3/19/15 21:37,DrSPruitt,"A3 As a Chemistry teacher, I struggle with this as well. I try to have Ss use as many different tools as possible in lab.  #NGSSchat"
3/19/15 21:37,jaclyn_austin,Q3: I feel the practices naturally cluster together similar to what @reiserbrianj shared at #nsta15 #NGSSchat pic.twitter.com/yj6zbo4Jrg
3/19/15 21:37,adchempages,"#NGSSchat, teachers must instill more than the ability to ""act like a scientist"", they must position all Ss as already scientists."
3/19/15 21:37,FredEnde,"A3 Answer their questions with questions often when Ss don't get the ""right answer"" they needs help looking at it in another way #NGSSchat"
3/19/15 21:38,Ted_NSTA,RT @OfficialNGSS: A2: CCC tie the disciplines of science together and are the key to maintaining students' natural curiosity. #NGSSchat
3/19/15 21:38,wolfbioedu,A3: I honestly have a hard time with the Eng Ps in bio #NGSSchat
3/19/15 21:38,iteachphysics,"#NGSSchat The last 2 #iteachphysics chats have been abt fostering collaborations btwn math and physics teachers, math part of #CCSS & #NGSS"
3/19/15 21:38,stevebarkley,#NGSSchat http://barkleypd.com/blog/perplexity-and-learning/Â â€_  Teacher task is to bring perplexity to students
3/19/15 21:38,safarnum,A1) Trying to make it more natural that Ss ask questions but also kind of making the Ss not have a choice but to ask. #ngsschat
3/19/15 21:38,halliesmills,A3: Get students caring about the process rather than the â€œrightâ€ùanswer. Risks and struggling are ok/good. #NGSSchat
3/19/15 21:38,BMSscienceteach,"A3 Answer their questions with questions often when Ss don't get the ""right answer"" they needs help looking at it in another way #NGSSchat"
3/19/15 21:38,bpenuel,"A3: Remember we are part of 'phenomena' - e.g., our activities shape ecosystems, we can work toward sustainable planet #NGSSchat"
3/19/15 21:38,DPaulsonSTEM,"#NGSSchat A3 Sorry to be (-) but easier to say what to avoid. No canned, hokey 'engineering' activities not connected to bigger ideas."
3/19/15 21:38,philiplbell,Q3: I feel the practices naturally cluster together similar to what @reiserbrianj shared at #nsta15 #NGSSchat pic.twitter.com/yj6zbo4Jrg
3/19/15 21:38,MnMColson,A4:  When ideas converge Ts and Ss have a chance to test what they think the now in a new context. #NGSSchat
3/19/15 21:38,rls0320,"#NGSSchat A3 Sorry to be (-) but easier to say what to avoid. No canned, hokey 'engineering' activities not connected to bigger ideas."
3/19/15 21:38,LetFischFly,"A3 Answer their questions with questions often when Ss don't get the ""right answer"" they needs help looking at it in another way #NGSSchat"
3/19/15 21:38,adchempages,"A3 As a Chemistry teacher, I struggle with this as well. I try to have Ss use as many different tools as possible in lab.  #NGSSchat"
3/19/15 21:38,LynnTeachIt,A4: I donâ€™t think I can answer this without making an analogy involving food #NGSSchat
3/19/15 21:39,ritajscience,"I just learned to redefine ""content"" as SEP and DCI and CCC #NGSSchat"
3/19/15 21:39,safarnum,A3: Get students caring about the process rather than the â€œrightâ€ùanswer. Risks and struggling are ok/good. #NGSSchat
3/19/15 21:39,starrscience,Dev. Storylines through @AMNH 5 Tools has been very fruitful in MI! Jim Short and team #NGSSchat
3/19/15 21:39,iteachphysics,#NGSSchat Maybe in some schools and districts math and science teachers will be put in one single dept to better foster collaboration.
3/19/15 21:39,dblackscience,"A3 Answer their questions with questions often when Ss don't get the ""right answer"" they needs help looking at it in another way #NGSSchat"
3/19/15 21:39,misteraycock,A3: nothing lives in isolation-the connections in DCIs just reflect what we see in nature and everywhere else @sd129 #NGSSchat
3/19/15 21:39,MsHoughton,Lurking in #NGSSchat this evening. #WaTeachLead
3/19/15 21:39,TdiShelton,A4: I donâ€™t think I can answer this without making an analogy involving food #NGSSchat
3/19/15 21:39,FredEnde,"A3 Answer their questions with questions often when Ss don't get the ""right answer"" they needs help looking at it in another way #NGSSchat"
3/19/15 21:39,thathorn,"A3: They beg me to work together, but I don't want to overwhelm Ss. One approach: Reflect on work just done; ID which SEP you used #NGSSchat"
3/19/15 21:39,OfficialNGSS,"Here you go! ""RT @MFGWallace: #NGSSchat what is Q3 or a website w/ chat questions?"" pic.twitter.com/W2N4MhcjOf"
3/19/15 21:39,tjscience,A4:  DCI's are core ideas that apply to everything! Once familiar you won't know everything but you will have a frame of reference #NGSSchat
3/19/15 21:39,biologygoddess,"A4 Ts in other content areas can see how they can integrate,opportunities to co-plan
#NGSSchat"
3/19/15 21:39,LuluBunn,Q3: How do you encourage students to use multiple science and engineering practices to make sense of phenomena? #NGSSchat
3/19/15 21:39,adchempages,"A3 As a Chemistry teacher, I struggle with this as well. I try to have Ss use as many different tools as possible in lab.  #NGSSchat"
3/19/15 21:39,TdiShelton,MT @misteraycock nothing lives in isolation-the connections in DCIs just reflect what we see in nature and everywhere else @sd129 #NGSSchat
3/19/15 21:40,Ted_NSTA,"A3 As a Chemistry teacher, I struggle with this as well. I try to have Ss use as many different tools as possible in lab.  #NGSSchat"
3/19/15 21:40,DTprocess,"A3 Answer their questions with questions often when Ss don't get the ""right answer"" they needs help looking at it in another way #NGSSchat"
3/19/15 21:40,TdiShelton,Lurking in #NGSSchat this evening. #WaTeachLead
3/19/15 21:40,ElkinsSciKy,"#NGSSchat A3 Sorry to be (-) but easier to say what to avoid. No canned, hokey 'engineering' activities not connected to bigger ideas."
3/19/15 21:40,FredEnde,Lurking in #NGSSchat this evening. #WaTeachLead
3/19/15 21:40,Chris_Sorry,"#NGSSchat A3 Sorry to be (-) but easier to say what to avoid. No canned, hokey 'engineering' activities not connected to bigger ideas."
3/19/15 21:40,adchempages,"#NGSSchat, teachers must instill more than the ability to ""act like a scientist"", they must position all Ss as already scientists."
3/19/15 21:40,safarnum,Developing and Using models full process example:  https://docs.google.com/a/greenwich.k12.ct.us/document/d/14QR-KyMrDlPup2d7uw3gzy2mtAVpoke4BrTFlRnG6bw/editÂ â€_  #ngsschat @dtcampbe
3/19/15 21:40,kmkidwell,@kmkidwell: A4: DCIs->knowledge as understanding vs mere 'info'. DCIs require cognitive processing/reasoning...not just restating #NGSSchat
3/19/15 21:40,FredEnde,Q3: How do you encourage students to use multiple science and engineering practices to make sense of phenomena? #NGSSchat
3/19/15 21:40,JeffKDagg,A4: Internalization will come from Ss reading and writing about science #NGSSchat
3/19/15 21:40,LynnTeachIt,A4:  DCI's are core ideas that apply to everything! Once familiar you won't know everything but you will have a frame of reference #NGSSchat
3/19/15 21:40,DrSPruitt,"A3 As a Chemistry teacher, I struggle with this as well. I try to have Ss use as many different tools as possible in lab.  #NGSSchat"
3/19/15 21:41,iteachphysics,"#NGSSchat Pls read the outstanding blog article by @bvancil 
Math Teaching Practices That Support Science Learning 
http://wp.me/p2ioIU-5IÂ "
3/19/15 21:41,philiplbell,"A4 School is (too often) disciplinary. The world is interdisciplinary. Ensembles of DCIs ""fit"" phenomena to explain/model. #NGSSchat"
3/19/15 21:41,adchempages,"A3 As a Chemistry teacher, I struggle with this as well. I try to have Ss use as many different tools as possible in lab.  #NGSSchat"
3/19/15 21:41,starrscience,"#NGSSchat A3 Sorry to be (-) but easier to say what to avoid. No canned, hokey 'engineering' activities not connected to bigger ideas."
3/19/15 21:41,safarnum,A3: Get students caring about the process rather than the â€œrightâ€ùanswer. Risks and struggling are ok/good. #NGSSchat
3/19/15 21:41,TCMSsciteach,A3: Get students caring about the process rather than the â€œrightâ€ùanswer. Risks and struggling are ok/good. #NGSSchat
3/19/15 21:41,TdiShelton,RT: @kmkidwell:  DCIs->knowledge as understanding vs mere 'info'. DCIs require cognitive processing/reasoning...not just restating #NGSSchat
3/19/15 21:41,kastidham,"THIS.  RT @ritajscience: I just learned to redefine ""content"" as SEP and DCI and CCC #NGSSchat #kymath"
3/19/15 21:42,wolfbioedu,A4 DCIs model how science is outside the classroom walls.  Not in isolation.  All other areas explain each other. #NGSSchat
3/19/15 21:42,KRScienceLady,"Ss engage N SEPs R doing, talking, writing, doing, talking reading science as Ss wrestle w phenomena & CCC trying 2 make sense. #NGSSchat A4"
3/19/15 21:42,bpenuel,A4: Science is both a body of knowledge and a set of cultural practices that are themselves changing #NGSSchat
3/19/15 21:42,KerriWingert,A3: I honestly have a hard time with the Eng Ps in bio #NGSSchat
3/19/15 21:42,FredEnde,"A3 As a Chemistry teacher, I struggle with this as well. I try to have Ss use as many different tools as possible in lab.  #NGSSchat"
3/19/15 21:42,adchempages,"A3 As a Chemistry teacher, I struggle with this as well. I try to have Ss use as many different tools as possible in lab.  #NGSSchat"
3/19/15 21:42,gablejen,RT @OfficialNGSS: A2: CCC tie the disciplines of science together and are the key to maintaining students' natural curiosity. #NGSSchat
3/19/15 21:42,Bec_Chirps,"A3 Answer their questions with questions often when Ss don't get the ""right answer"" they needs help looking at it in another way #NGSSchat"
3/19/15 21:42,FredEnde,Q3: How do you encourage students to use multiple science and engineering practices to make sense of phenomena? #NGSSchat
3/19/15 21:42,STEMatBirdMS,A3. Hard to argue with this slide. @NSTA  #NGSSchat pic.twitter.com/GUUs9h1Crg
3/19/15 21:42,hayjhutch,Science is just problem solving. Departments shouldn't exist w in schools. Science is not just a class. All subjects are related #NGSSchat
3/19/15 21:42,FredEnde,Q5. on the horizon. . . #NGSSchat
3/19/15 21:43,aakhras74,"A4. Just like our natural world, things r never linear & succinct.. Integrating DCI & CCC provides various lenses to complexities  #NGSSchat"
3/19/15 21:43,philiplbell,Linn has a framework for instruction focused on integrated understandingâ€”how mult ideas needed to relate & explain phenom. #NGSSchat
3/19/15 21:43,TdiShelton,"Q5 It isnâ€™t just the 3D nature of the #NGSS that is so critical, itâ€™s the integration of the 3Ds. How does this benefit students? #NGSSchat"
3/19/15 21:43,science_4_all,â€œcontentâ€ù in past has been topic focused & scattered- now DCI will have a coherent conceptual storyline- so much better for kids #NGSSchat
3/19/15 21:43,adchempages,"A3 As a Chemistry teacher, I struggle with this as well. I try to have Ss use as many different tools as possible in lab.  #NGSSchat"
3/19/15 21:43,bpenuel,DCIs must be integrated with complex understandings of SEPs. Practices and knowledge change together #NGSSchat
3/19/15 21:43,remiholden,"hey #NGSSchat math educator lurking... what types of evidence indicate both Ts & Ss are ""internalizing"" disciplinary concepts & practices?"
3/19/15 21:43,Ted_NSTA,"A4: all ideas are useful, but some are more useful than others. NGSS prioritizes the most useful ideas in the history of science #NGSSchat"
3/19/15 21:43,DTprocess,"A3: They beg me to work together, but I don't want to overwhelm Ss. One approach: Reflect on work just done; ID which SEP you used #NGSSchat"
3/19/15 21:43,DrSPruitt,"A3 As a Chemistry teacher, I struggle with this as well. I try to have Ss use as many different tools as possible in lab.  #NGSSchat"
3/19/15 21:43,tjscience,"A3 As a Chemistry teacher, I struggle with this as well. I try to have Ss use as many different tools as possible in lab.  #NGSSchat"
3/19/15 21:43,safarnum,A3: Get students caring about the process rather than the â€œrightâ€ùanswer. Risks and struggling are ok/good. #NGSSchat
3/19/15 21:44,alwaysreach1,A3: Get students caring about the process rather than the â€œrightâ€ùanswer. Risks and struggling are ok/good. #NGSSchat
3/19/15 21:44,halliesmills,Trying to multitask chatting and my small children. Some tweets may be incomplete or missing #. Oops. #NGSSchat
3/19/15 21:44,MsVickAAHS,A5 using 3d helps build a deeper understanding of the phenomenon Ss get more involved in learning #NGSSchat
3/19/15 21:44,philiplbell,A5 We are finally to a point where we can focus on knowledge IN practice / use and not pull those things apart artificially. #NGSSchat
3/19/15 21:44,BMSscienceteach,"A5) That in science you will be using the CCC's, SEP's and DCI's concurrently as you look at a phenomena. #NGSSchat"
3/19/15 21:44,DrSPruitt,"A3 As a Chemistry teacher, I struggle with this as well. I try to have Ss use as many different tools as possible in lab.  #NGSSchat"
3/19/15 21:44,FredEnde,"hey #NGSSchat math educator lurking... what types of evidence indicate both Ts & Ss are ""internalizing"" disciplinary concepts & practices?"
3/19/15 21:44,adchempages,"@OfficialNGSS represents a minimum standard that alone, fails to teach HS Chem adequately. #NGSSchat"
3/19/15 21:44,KerriWingert,"#NGSSchat A3 Sorry to be (-) but easier to say what to avoid. No canned, hokey 'engineering' activities not connected to bigger ideas."
3/19/15 21:45,Chris_Sorry,"A4 Science is pattern-finding, often.  Patterns/connections in DCI's are manifestations of this pursuit #NGSSchat"
3/19/15 21:45,wanbattchem,"A3 As a Chemistry teacher, I struggle with this as well. I try to have Ss use as many different tools as possible in lab.  #NGSSchat"
3/19/15 21:45,misteraycock,A3: intertwining the 3Ds of #NGSS (in a storyline for example!) =deep understanding driven by student curiosity #NGSSchat @sd129
3/19/15 21:45,jmvdoc,"A4: DCI & CCC I am often struck by the ""various access points to language"" which makes science from complex to REAL #NGSSchat"
3/19/15 21:45,bpenuel,"A5: Students can learn from â€œmangle of practiceâ€ù: questions, instruments, and investigations are mangled: http://tinyurl.com/pv7rqv3Â  #NGSSchat"
3/19/15 21:45,Ted_NSTA,A5: Engaging in practices most effective way to learn core ideas. Learning core ideas best way learn how to engage in practices. #NGSSchat
3/19/15 21:45,mbarmstr,A4 DCIs model how science is outside the classroom walls.  Not in isolation.  All other areas explain each other. #NGSSchat
3/19/15 21:45,jhubb546,A4 by the very nature of their set up as not being isolated facts/units helps to teach what science really should be #NGSSchat
3/19/15 21:45,safarnum,A3: Get students caring about the process rather than the â€œrightâ€ùanswer. Risks and struggling are ok/good. #NGSSchat
3/19/15 21:45,OfficialNGSS,@FredEnde and @TdiShelton are phenomenal moderators of #NGSSchat! Already on Q5 and they're still rolling.
3/19/15 21:46,science_4_all,A5: Allows students to revise ideas as they learn them- good pedagogy and good science #NGSSchat
3/19/15 21:46,adchempages,"A3 As a Chemistry teacher, I struggle with this as well. I try to have Ss use as many different tools as possible in lab.  #NGSSchat"
3/19/15 21:46,wanbattchem,"A3 As a Chemistry teacher, I struggle with this as well. I try to have Ss use as many different tools as possible in lab.  #NGSSchat"
3/19/15 21:46,TeachingChannel,We agree! RT @OfficialNGSS: @FredEnde and @TdiShelton are phenomenal moderators of #NGSSchat! Already on Q5 and they're still rolling.
3/19/15 21:46,hayjhutch,NA
3/19/15 21:46,BMSscienceteach,@FredEnde and @TdiShelton are phenomenal moderators of #NGSSchat! Already on Q5 and they're still rolling.
3/19/15 21:46,science_4_all,agreed RT @OfficialNGSS: @FredEnde and @TdiShelton are phenomenal moderators of #NGSSchat! Already on Q5 and they're still rolling.
3/19/15 21:46,MnMColson,A5 #NGSSchat The integration  of the dimensions is where the best scientists live.  Impt for Ss to have that space too.
3/19/15 21:46,TCMSsciteach,A5: Allows students to revise ideas as they learn them- good pedagogy and good science #NGSSchat
3/19/15 21:46,mandi_cloud,A5: integrating the 3Ds help Ss to build a deeper understanding of the content. #NGSSchat
3/19/15 21:47,VogelWendi,Loving that thinking NGSS doesn't mean losing individual teaching styles.  Tonight is blowing up with different approaches! #ngsschat
